


















-0.167507,-0.427232,2.35279,2,-0.178018,-0.141296,2.30089,2,-0.187192,0.138517,2.23629,2,-0.212445,0.26794,2.21828,2,-0.358848,0.0127659,2.2599,2,-0.434808,-0.197595,2.30775,1,-0.488877,-0.386863,2.29457,1,-0.487404,-0.445781,2.27629,1,-0.0285418,0.0327708,2.23316,2,0.0853588,-0.150028,2.24584,1,0.129065,-0.367595,2.21297,1,0.127534,-0.429927,2.1876,1,-0.240426,-0.425694,2.32125,2,-0.301597,-0.739335,2.42073,2,-0.34422,-1.07541,2.51061,2,-0.350586,-1.14551,2.4375,2,-0.0898293,-0.416679,2.31775,2,-0.0233432,-0.743502,2.39948,2,0.0290421,-1.06578,2.47958,2,0.0370789,-1.12793,2.41797,2,-0.185124,0.0694412,2.25469,2,-0.493675,-0.495962,2.27466,2,-0.410582,-0.458633,2.24236,2,0.127713,-0.482932,2.17266,2,0.145638,-0.43473,2.14985,2,
-0.167499,-0.427215,2.35286,2,-0.178047,-0.141293,2.30092,2,-0.187291,0.138511,2.23629,2,-0.2124,0.267844,2.21824,2,-0.358849,0.0127386,2.25981,2,-0.435166,-0.198694,2.30838,1,-0.488758,-0.386938,2.29445,1,-0.48729,-0.445357,2.27606,1,-0.0285248,0.0328141,2.23316,2,0.0853245,-0.150174,2.24572,1,0.129219,-0.367862,2.21281,1,0.128169,-0.430199,2.18938,1,-0.240419,-0.425697,2.32133,2,-0.302115,-0.738886,2.42022,2,-0.344469,-1.07441,2.5116,2,-0.350718,-1.14392,2.43715,2,-0.0898208,-0.416642,2.31783,2,-0.0232249,-0.743371,2.39961,2,0.0288683,-1.06578,2.47971,2,0.03718,-1.12781,2.41809,2,-0.185199,0.0694388,2.2547,2,-0.490295,-0.495799,2.27073,2,-0.410492,-0.458692,2.24218,2,0.13061,-0.485468,2.17842,2,0.149137,-0.436788,2.14902,2,
-0.16748,-0.427237,2.35294,2,-0.178072,-0.141293,2.30092,2,-0.187465,0.138545,2.23616,2,-0.212403,0.267805,2.21824,2,-0.358883,0.0126369,2.25982,2,-0.435242,-0.198642,2.30844,1,-0.488729,-0.386955,2.29445,1,-0.487017,-0.44554,2.277,1,-0.0285382,0.0329317,2.23327,2,0.0853351,-0.150173,2.24565,1,0.128959,-0.368439,2.21369,1,0.127985,-0.429898,2.18915,1,-0.240402,-0.42575,2.32136,2,-0.30226,-0.739046,2.42025,2,-0.344454,-1.07444,2.51157,2,-0.350659,-1.14395,2.43708,2,-0.0897951,-0.416616,2.318,2,-0.0232148,-0.743309,2.3997,2,0.0287638,-1.06591,2.47982,2,0.0373042,-1.12802,2.41808,2,-0.185323,0.0694594,2.25462,2,-0.49451,-0.494901,2.27335,2,-0.410598,-0.458651,2.24245,2,0.12787,-0.483651,2.17588,2,0.160626,-0.415105,2.169,2,
-0.167415,-0.42726,2.35303,2,-0.17808,-0.14131,2.30095,2,-0.18754,0.138508,2.23617,2,-0.212424,0.267725,2.21821,2,-0.358862,0.0126607,2.25953,2,-0.435369,-0.198515,2.30852,1,-0.488593,-0.386964,2.29434,1,-0.486565,-0.445939,2.27692,1,-0.0285862,0.0330738,2.23314,2,0.0853499,-0.150271,2.24566,1,0.129211,-0.368395,2.21379,1,0.12946,-0.430715,2.18823,1,-0.240356,-0.425783,2.32136,2,-0.302424,-0.739207,2.42015,2,-0.34517,-1.07561,2.51207,2,-0.350921,-1.1433,2.43737,2,-0.0896861,-0.416617,2.31829,2,-0.0231154,-0.743294,2.39979,2,0.0288428,-1.0664,2.48,2,0.0375652,-1.12821,2.41767,2,-0.185374,0.0694305,2.25463,2,-0.493467,-0.495704,2.27532,2,-0.410946,-0.459036,2.24434,2,0.129657,-0.486327,2.18229,2,0.16189,-0.412842,2.17024,2,
-0.167394,-0.427272,2.35309,2,-0.178078,-0.141325,2.30097,2,-0.187546,0.138488,2.23617,2,-0.212459,0.267663,2.21812,2,-0.35895,0.0124527,2.25942,2,-0.436183,-0.199992,2.30952,1,-0.488535,-0.386978,2.29435,1,-0.48632,-0.446864,2.27693,1,-0.0285786,0.0331071,2.23314,2,0.0853565,-0.15025,2.24567,1,0.129208,-0.368413,2.21429,1,0.12955,-0.430514,2.191,1,-0.240339,-0.42582,2.32136,2,-0.302459,-0.739269,2.42017,2,-0.345553,-1.07627,2.51268,2,-0.351089,-1.14318,2.43752,2,-0.0896541,-0.416575,2.31852,2,-0.0229773,-0.74376,2.40019,2,0.0289024,-1.06652,2.47997,2,0.0375816,-1.12902,2.41635,2,-0.185378,0.0694128,2.25464,2,-0.496024,-0.496422,2.27859,2,-0.4106,-0.458652,2.24246,2,0.128412,-0.485165,2.18224,2,0.16385,-0.411993,2.17526,2,
-0.167109,-0.427463,2.35324,2,-0.178004,-0.14141,2.30097,2,-0.187547,0.138428,2.23609,2,-0.212474,0.267472,2.21792,2,-0.358942,0.0124191,2.25937,2,-0.436178,-0.199982,2.30946,1,-0.488397,-0.386986,2.29425,1,-0.486171,-0.445564,2.27862,1,-0.0285472,0.0330958,2.23306,2,0.0853567,-0.150251,2.24561,1,0.129344,-0.368322,2.21448,1,0.129896,-0.430477,2.19125,1,-0.240069,-0.426017,2.32135,2,-0.302529,-0.739252,2.42011,2,-0.345618,-1.07616,2.51279,2,-0.351101,-1.14304,2.43752,2,-0.0893361,-0.416777,2.31883,2,-0.0229309,-0.742575,2.40039,2,0.0290882,-1.06618,2.48066,2,0.0375496,-1.12788,2.41778,2,-0.185364,0.0693534,2.25458,2,-0.488999,-0.49554,2.27238,2,-0.410838,-0.458916,2.24376,2,0.131002,-0.484352,2.17912,2,0.160508,-0.415834,2.16866,2,
-0.167158,-0.42751,2.35349,2,-0.178023,-0.141433,2.301,2,-0.187574,0.138391,2.23602,2,-0.212475,0.267471,2.21792,2,-0.359212,0.0123618,2.25941,2,-0.436006,-0.199594,2.30907,1,-0.48791,-0.386948,2.29449,1,-0.48685,-0.446044,2.28049,1,-0.0285298,0.0331438,2.23307,2,0.0853738,-0.150185,2.24553,1,0.129548,-0.3682,2.21491,1,0.130723,-0.431629,2.19295,1,-0.240097,-0.42607,2.32144,2,-0.30272,-0.737768,2.41953,2,-0.34536,-1.07594,2.51277,2,-0.351124,-1.14247,2.43752,2,-0.0894135,-0.416792,2.3193,2,-0.0231703,-0.741285,2.40026,2,0.0291067,-1.06554,2.48101,2,0.0373193,-1.12689,2.41881,2,-0.185385,0.0693255,2.25455,2,-0.491949,-0.495821,2.27572,2,-0.411014,-0.459673,2.24311,2,0.132207,-0.485164,2.18307,2,0.153245,-0.435146,2.15604,2,
-0.167049,-0.427592,2.35374,2,-0.178009,-0.141459,2.301,2,-0.187593,0.138326,2.23575,2,-0.212508,0.267387,2.21778,2,-0.359691,0.0120233,2.25925,2,-0.436009,-0.199543,2.30885,1,-0.487311,-0.387779,2.2945,1,-0.485198,-0.448888,2.28073,1,-0.0285066,0.0331998,2.23278,2,0.0853788,-0.15069,2.24536,1,0.129608,-0.36821,2.21522,1,0.130362,-0.43127,2.19427,1,-0.239983,-0.426215,2.32165,2,-0.302635,-0.737928,2.41961,2,-0.345271,-1.07818,2.51357,2,-0.351248,-1.14248,2.43763,2,-0.0893192,-0.416813,2.31955,2,-0.0230847,-0.741515,2.40053,2,0.0291064,-1.06553,2.48102,2,0.0373311,-1.13095,2.41448,2,-0.18539,0.0692708,2.25439,2,-0.494443,-0.497753,2.28458,2,-0.410602,-0.460138,2.24356,2,0.13268,-0.487177,2.18618,2,0.164356,-0.410339,2.17803,2,
-0.167034,-0.42742,2.35369,2,-0.178017,-0.141374,2.30081,2,-0.187645,0.138321,2.23519,2,-0.212523,0.267418,2.21755,2,-0.359597,0.0119814,2.25888,2,-0.435681,-0.198798,2.30711,1,-0.48698,-0.388076,2.2947,1,-0.484631,-0.448625,2.28105,1,-0.0286016,0.0332748,2.23251,2,0.0855138,-0.150565,2.24509,1,0.129825,-0.368015,2.2159,1,0.13181,-0.432167,2.19431,1,-0.239971,-0.426084,2.32158,2,-0.302721,-0.738324,2.41954,2,-0.34611,-1.07877,2.51342,2,-0.351077,-1.14249,2.43689,2,-0.0893058,-0.416598,2.3195,2,-0.0234705,-0.741013,2.40041,2,0.029184,-1.06545,2.48104,2,0.0376566,-1.12962,2.41657,2,-0.185432,0.069297,2.25393,2,-0.488663,-0.496364,2.27674,2,-0.412583,-0.462267,2.24926,2,0.131584,-0.487136,2.19058,2,0.169141,-0.416459,2.17867,2,
-0.16707,-0.427384,2.35379,2,-0.178029,-0.141371,2.3008,2,-0.187684,0.138318,2.23503,2,-0.212526,0.267484,2.21744,2,-0.359503,0.0121501,2.25866,2,-0.435604,-0.199554,2.30695,1,-0.486512,-0.388995,2.29468,1,-0.483927,-0.449586,2.28174,1,-0.0285139,0.0333536,2.23227,2,0.0855686,-0.150564,2.24511,1,0.130089,-0.368219,2.21645,1,0.131973,-0.431651,2.19659,1,-0.24,-0.426122,2.32162,2,-0.303176,-0.735442,2.41889,2,-0.346059,-1.07879,2.51346,2,-0.351027,-1.14245,2.43684,2,-0.0893604,-0.416418,2.31969,2,-0.0233698,-0.740512,2.40033,2,0.0288166,-1.06498,2.48161,2,0.0376199,-1.12641,2.41999,2,-0.185467,0.0692968,2.25382,2,-0.487108,-0.497915,2.28225,2,-0.413471,-0.465443,2.25178,2,0.131458,-0.487641,2.19317,2,0.167174,-0.408825,2.1826,2,
