


















-0.209425,-0.48988,2.31622,2,-0.227487,-0.185798,2.27773,2,-0.243605,0.111527,2.22553,2,-0.232928,0.254751,2.21516,2,-0.381536,0.000913172,2.19021,2,-0.447803,-0.248201,2.20975,1,-0.448717,-0.470208,2.16703,1,-0.440997,-0.473451,2.15963,1,-0.0640578,0.00323023,2.23784,2,0.0567045,-0.228801,2.29446,1,0.136276,-0.43735,2.30288,1,0.147476,-0.46221,2.26262,1,-0.2787,-0.48305,2.2723,2,-0.307009,-0.778717,2.34063,2,-0.334206,-1.07559,2.41637,2,-0.331543,-1.14355,2.3457,2,-0.133848,-0.481957,2.29038,2,-0.101748,-0.760749,2.37429,2,-0.0825507,-1.04478,2.48134,2,-0.0498047,-1.1084,2.42383,2,-0.239898,0.0381526,2.24097,2,-0.436133,-0.530237,2.15456,2,-0.398533,-0.468643,2.15995,2,0.158074,-0.479662,2.26827,2,0.187287,-0.441605,2.24746,2,
-0.209751,-0.489996,2.31622,2,-0.227542,-0.185825,2.2777,2,-0.243562,0.111528,2.22545,2,-0.232938,0.254845,2.21527,2,-0.381799,0.000841669,2.19058,2,-0.447823,-0.248172,2.20976,1,-0.448009,-0.470304,2.16808,1,-0.440689,-0.473675,2.16056,1,-0.0641098,0.00328157,2.23784,2,0.0566539,-0.228818,2.29455,1,0.136405,-0.437294,2.30272,1,0.148036,-0.461387,2.26162,1,-0.279089,-0.483228,2.27249,2,-0.306952,-0.77881,2.34063,2,-0.33584,-1.07915,2.41872,2,-0.331647,-1.14408,2.34549,2,-0.134175,-0.482037,2.29022,2,-0.101491,-0.760483,2.37412,2,-0.0833434,-1.04499,2.47929,2,-0.0494519,-1.10868,2.42383,2,-0.239885,0.0381466,2.24092,2,-0.435917,-0.529968,2.15346,2,-0.39689,-0.478168,2.15863,2,0.188397,-0.472534,2.27876,2,0.187965,-0.435382,2.24924,2,
-0.209789,-0.489921,2.31613,2,-0.227564,-0.185736,2.27761,2,-0.243558,0.111636,2.22535,2,-0.232933,0.254846,2.21525,2,-0.381789,0.000772493,2.19057,2,-0.447906,-0.248136,2.20976,1,-0.447411,-0.470218,2.16768,1,-0.440922,-0.472287,2.15952,1,-0.0641973,0.0032933,2.23774,2,0.0566582,-0.228837,2.29462,1,0.136442,-0.437343,2.30232,1,0.148074,-0.46211,2.26068,1,-0.279126,-0.483177,2.27239,2,-0.306783,-0.777941,2.34008,2,-0.33594,-1.07918,2.41898,2,-0.330539,-1.1413,2.34603,2,-0.134211,-0.481932,2.29013,2,-0.101241,-0.75932,2.37352,2,-0.0828087,-1.04462,2.47954,2,-0.049441,-1.10869,2.42383,2,-0.239888,0.0382505,2.24082,2,-0.437149,-0.529598,2.15267,2,-0.397226,-0.49026,2.14063,2,0.152541,-0.480789,2.26477,2,0.187461,-0.440838,2.24775,2,
-0.210027,-0.489912,2.31601,2,-0.227705,-0.185661,2.27742,2,-0.243607,0.111808,2.22504,2,-0.232966,0.254869,2.21523,2,-0.38178,0.000732569,2.19064,2,-0.448002,-0.248173,2.20976,1,-0.447283,-0.470272,2.16756,1,-0.439715,-0.47351,2.15983,1,-0.0643005,0.00326775,2.23765,2,0.0567757,-0.229063,2.29461,1,0.136607,-0.437611,2.30202,1,0.14965,-0.462128,2.26125,1,-0.279335,-0.483174,2.27239,2,-0.306809,-0.778545,2.34037,2,-0.336363,-1.0806,2.4192,2,-0.330618,-1.14366,2.34253,2,-0.134502,-0.48191,2.28979,2,-0.100922,-0.759795,2.3734,2,-0.0830033,-1.04449,2.47938,2,-0.0494039,-1.1083,2.42401,2,-0.239961,0.0383942,2.24054,2,-0.435454,-0.529413,2.15121,2,-0.396375,-0.474874,2.15827,2,0.178341,-0.473718,2.26952,2,0.188607,-0.439751,2.24832,2,
-0.210021,-0.4899,2.316,2,-0.227697,-0.185656,2.2774,2,-0.243587,0.111802,2.225,2,-0.232977,0.254858,2.21521,2,-0.38178,0.000608805,2.19091,2,-0.448084,-0.248227,2.20987,1,-0.447099,-0.4704,2.16802,1,-0.440931,-0.473349,2.16046,1,-0.0644169,0.00327401,2.23755,2,0.0568275,-0.229068,2.29469,1,0.136734,-0.437657,2.30163,1,0.146899,-0.46268,2.26065,1,-0.279334,-0.483173,2.27239,2,-0.306801,-0.778541,2.34037,2,-0.336815,-1.08162,2.41936,2,-0.329684,-1.14889,2.33574,2,-0.134483,-0.481875,2.28975,2,-0.100933,-0.759822,2.37343,2,-0.0828408,-1.04555,2.48039,2,-0.0493965,-1.10838,2.424,2,-0.239944,0.0383911,2.24051,2,-0.435998,-0.530077,2.15391,2,-0.398455,-0.492663,2.14241,2,0.1524,-0.481845,2.26877,2,0.18521,-0.43997,2.24467,2,
-0.21003,-0.489907,2.31603,2,-0.227698,-0.185654,2.2774,2,-0.243584,0.111832,2.22495,2,-0.233025,0.254894,2.2153,2,-0.381789,0.000561036,2.19096,2,-0.448283,-0.248112,2.21021,1,-0.446829,-0.470295,2.16827,1,-0.441503,-0.473267,2.16248,1,-0.064523,0.00336667,2.23757,2,0.0568424,-0.229049,2.29476,1,0.136783,-0.437652,2.30165,1,0.14647,-0.463394,2.26322,1,-0.279347,-0.483211,2.27248,2,-0.3065,-0.77791,2.34018,2,-0.337306,-1.0828,2.42019,2,-0.329132,-1.14796,2.33577,2,-0.134487,-0.481868,2.28976,2,-0.100793,-0.760074,2.37367,2,-0.0825498,-1.04576,2.48066,2,-0.0500421,-1.10855,2.42531,2,-0.239944,0.0384119,2.24048,2,-0.438977,-0.529893,2.15552,2,-0.396341,-0.480051,2.15722,2,0.132556,-0.492232,2.28343,2,0.1831,-0.443118,2.24476,2,
-0.210059,-0.489875,2.31607,2,-0.227656,-0.185664,2.2773,2,-0.243238,0.111674,2.22431,2,-0.232963,0.254856,2.2152,2,-0.381938,0.000526635,2.19119,2,-0.448283,-0.248047,2.21046,1,-0.446599,-0.470236,2.16847,1,-0.440458,-0.474062,2.16172,1,-0.0646399,0.00335317,2.23748,2,0.0568409,-0.229053,2.29481,1,0.136824,-0.437656,2.30167,1,0.148089,-0.462493,2.26219,1,-0.279389,-0.483172,2.27255,2,-0.306442,-0.777621,2.34006,2,-0.337336,-1.08244,2.4202,2,-0.329621,-1.14877,2.33436,2,-0.134504,-0.481844,2.28978,2,-0.100856,-0.760275,2.37387,2,-0.0826066,-1.04572,2.48061,2,-0.0503306,-1.10749,2.42644,2,-0.239698,0.038306,2.24002,2,-0.436136,-0.530262,2.15466,2,-0.391552,-0.491338,2.14836,2,0.170179,-0.475718,2.26427,2,0.187669,-0.440014,2.24848,2,
-0.210126,-0.489886,2.31612,2,-0.227698,-0.185621,2.2773,2,-0.243291,0.111846,2.22427,2,-0.232927,0.254928,2.2151,2,-0.381979,0.000394291,2.1914,2,-0.448393,-0.248275,2.21055,1,-0.446567,-0.470536,2.16896,1,-0.440437,-0.4738,2.16349,1,-0.0647493,0.00340631,2.2375,2,0.0568189,-0.229061,2.29487,1,0.136859,-0.437676,2.3016,1,0.147414,-0.462017,2.26167,1,-0.279474,-0.483219,2.27264,2,-0.30644,-0.777616,2.34007,2,-0.336841,-1.08448,2.42061,2,-0.329596,-1.149,2.33467,2,-0.134555,-0.48183,2.2898,2,-0.100916,-0.760362,2.37401,2,-0.0829314,-1.04589,2.48067,2,-0.0521751,-1.10595,2.4288,2,-0.239747,0.0384351,2.23999,2,-0.437348,-0.530308,2.15486,2,-0.390503,-0.493622,2.1456,2,0.169228,-0.477362,2.2721,2,0.18763,-0.439659,2.24709,2,
-0.210163,-0.489959,2.31623,2,-0.22773,-0.185625,2.27736,2,-0.243341,0.111896,2.22433,2,-0.233039,0.254915,2.21522,2,-0.381996,0.000374901,2.19155,2,-0.448294,-0.248295,2.21061,1,-0.446339,-0.470586,2.16912,1,-0.439984,-0.473957,2.16324,1,-0.0647999,0.00335341,2.23743,2,0.056791,-0.229112,2.29493,1,0.136885,-0.437733,2.30155,1,0.145935,-0.463025,2.26234,1,-0.279532,-0.48331,2.27292,2,-0.3063,-0.776915,2.33991,2,-0.337191,-1.08486,2.42245,2,-0.329595,-1.14776,2.33604,2,-0.134574,-0.481884,2.28982,2,-0.100808,-0.756905,2.37307,2,-0.0831849,-1.04596,2.48089,2,-0.0521822,-1.10619,2.42886,2,-0.239788,0.0384672,2.24004,2,-0.435186,-0.531232,2.15802,2,-0.391367,-0.485689,2.15882,2,0.136549,-0.488342,2.27252,2,0.184834,-0.442527,2.24648,2,
-0.210307,-0.489921,2.31624,2,-0.227767,-0.18559,2.27734,2,-0.243329,0.111947,2.2243,2,-0.233047,0.254943,2.2152,2,-0.381997,0.000320279,2.19158,2,-0.448294,-0.248097,2.21068,1,-0.446101,-0.470452,2.16959,1,-0.44008,-0.473387,2.16251,1,-0.0649735,0.00333803,2.23715,2,0.0568007,-0.229118,2.29498,1,0.136884,-0.437751,2.30161,1,0.146773,-0.462395,2.26161,1,-0.279681,-0.483385,2.27304,2,-0.306033,-0.776421,2.33979,2,-0.337237,-1.08521,2.42512,2,-0.325187,-1.14995,2.33339,2,-0.134812,-0.481663,2.28968,2,-0.100747,-0.75821,2.3736,2,-0.0829012,-1.04595,2.48109,2,-0.0522741,-1.10636,2.42907,2,-0.239788,0.0385116,2.24001,2,-0.437423,-0.529835,2.15441,2,-0.390885,-0.489779,2.15336,2,0.15053,-0.484284,2.27506,2,0.186357,-0.441213,2.24616,2,
