
























































0.056838,-0.217605,3.31405,2,0.0539383,0.0973841,3.29059,2,0.0508758,0.405514,3.25406,2,0.0787002,0.541141,3.23166,2,-0.0759329,0.317639,3.24047,2,-0.184345,0.199914,3.04837,2,-0.157241,0.136806,2.78889,2,-0.137644,0.113677,2.69074,2,0.209591,0.311158,3.25015,2,0.306129,0.207298,3.07365,1,0.281688,0.237498,2.87592,1,0.275159,0.212688,2.79308,1,-0.00876681,-0.213668,3.27545,2,-0.0300441,-0.651449,3.36004,2,-0.0274712,-1.11291,3.43344,2,-0.0326642,-1.18713,3.35833,2,0.121149,-0.216598,3.27734,2,0.139178,-0.656391,3.35515,2,0.136772,-1.11785,3.42558,2,0.129055,-1.17798,3.32896,2,0.0516737,0.329446,3.2656,2,-0.110296,0.100846,2.60218,2,-0.0908803,0.114925,2.59767,2,0.274125,0.211889,2.78258,1,0.272776,0.210846,2.76889,1,
0.0582634,-0.21838,3.31291,2,0.0583601,0.0937052,3.2903,2,0.0600767,0.39688,3.25566,2,0.0787672,0.543142,3.23055,2,-0.0755525,0.319698,3.24143,2,-0.11811,0.238786,2.98538,2,-0.113154,0.163725,2.71603,2,-0.0864788,0.131699,2.57709,2,0.209671,0.308685,3.24722,2,0.304711,0.20847,3.07465,1,0.271911,0.16299,2.80056,2,0.262634,0.140551,2.58583,2,-0.00727009,-0.213684,3.274,2,-0.0330028,-0.715582,3.37775,2,-0.0276015,-1.11284,3.43311,2,-0.0299301,-1.18718,3.35144,2,0.122868,-0.218551,3.277,2,0.14487,-0.721627,3.36792,2,0.136093,-1.11685,3.42036,2,0.129765,-1.18106,3.32395,2,0.0595231,0.322234,3.26662,2,-0.0908423,0.100395,2.5307,2,-0.0430725,0.122982,2.55854,2,0.225192,0.099916,2.52032,2,0.317342,0.129723,2.551,2,
0.0588367,-0.218119,3.31127,2,0.0585993,0.0938223,3.28963,2,0.0600401,0.397093,3.25539,2,0.078643,0.543672,3.2291,2,-0.0722028,0.323133,3.24243,2,-0.148145,0.256872,2.9837,1,-0.135367,0.203108,2.717,2,-0.105304,0.18437,2.57119,2,0.208325,0.311446,3.24726,2,0.234104,0.269347,3.00811,1,0.262035,0.235575,2.73938,2,0.279819,0.201862,2.58457,2,-0.00673615,-0.213381,3.27259,2,-0.028794,-0.694565,3.3692,2,-0.0276506,-1.1131,3.43268,2,-0.030522,-1.17657,3.35589,2,0.123398,-0.218278,3.27527,2,0.141255,-0.70202,3.36314,2,0.135654,-1.11618,3.41918,2,0.131452,-1.1738,3.3335,2,0.0595484,0.322388,3.2663,2,-0.0866001,0.153298,2.52565,2,-0.0606017,0.209939,2.56187,2,0.33417,0.174001,2.52854,2,0.335275,0.206916,2.60488,2,
0.0560577,-0.218061,3.31068,2,0.0586562,0.093709,3.28938,2,0.0627877,0.396709,3.25445,2,0.0778996,0.535172,3.23054,2,-0.0293117,0.361485,3.26727,2,-0.0465425,0.317459,3.03082,1,-0.102393,0.23925,2.78025,2,-0.0903756,0.23467,2.56082,2,0.194193,0.250688,3.22828,2,0.227032,0.24532,2.98966,1,0.284664,0.221782,2.76449,2,0.276918,0.251005,2.57345,2,-0.0088253,-0.199739,3.27163,2,-0.0304681,-0.714197,3.37427,2,-0.02839,-1.11125,3.43315,2,-0.0265097,-1.17619,3.35148,2,0.110881,-0.23436,3.27356,2,0.142869,-0.74624,3.375,2,0.137664,-1.11156,3.41735,2,0.130895,-1.17386,3.332,2,0.0612915,0.32204,3.26558,2,-0.0711541,0.213462,2.53125,2,-0.0701818,0.262008,2.5467,2,0.34773,0.229214,2.5275,2,0.355282,0.249236,2.5628,2,
0.0594067,-0.227344,3.30801,2,0.0598299,0.0930592,3.28818,2,0.0634519,0.402503,3.25164,2,0.0777229,0.534498,3.23146,2,-0.0375408,0.407313,3.28085,2,-0.0893721,0.302652,3.02198,2,-0.0719192,0.307854,2.74396,2,-0.0680877,0.290082,2.54823,2,0.194819,0.25109,3.22807,2,0.257527,0.26193,3.02361,2,0.27292,0.27668,2.74591,2,0.270303,0.300523,2.56364,2,-0.000557955,-0.200809,3.26978,2,-0.0293471,-0.728475,3.37774,2,-0.0340225,-1.10026,3.42722,2,-0.0559419,-1.14741,3.30316,2,0.11331,-0.259443,3.26851,2,0.142814,-0.72793,3.36703,2,0.137162,-1.11215,3.4178,2,0.130763,-1.17651,3.33,2,0.0622299,0.32524,3.26352,2,-0.0293147,0.263008,2.51618,2,-0.0212156,0.26947,2.512,2,0.25487,0.286971,2.53555,2,0.346249,0.294919,2.543,2,
0.0603191,-0.225905,3.30625,2,0.0675203,0.0884655,3.28662,2,0.0843916,0.38422,3.25441,2,0.0769219,0.540514,3.22862,2,-0.0622064,0.28235,3.23026,2,-0.147246,0.289228,2.99029,2,-0.123232,0.303368,2.74802,2,-0.101734,0.341912,2.54759,2,0.205226,0.313612,3.23793,2,0.265068,0.301003,3.00752,2,0.281966,0.307885,2.75918,2,0.271498,0.348911,2.55897,2,3.22351e-005,-0.212621,3.26614,2,-0.0281618,-0.737504,3.37949,2,-0.0339751,-1.10092,3.42796,2,-0.0315844,-1.14954,3.30029,2,0.126047,-0.210934,3.26677,2,0.143208,-0.723372,3.36527,2,0.136631,-1.11217,3.41804,2,0.130363,-1.17552,3.32651,2,0.0792995,0.311923,3.26455,2,-0.0832227,0.337959,2.52313,2,-0.0502132,0.340607,2.51485,2,0.276247,0.313079,2.50649,2,0.345984,0.345126,2.53933,2,
0.0608259,-0.225321,3.30557,2,0.0647454,0.089549,3.28656,2,0.0554449,0.397374,3.25752,2,0.0745328,0.542698,3.22697,2,-0.0623422,0.283346,3.2308,2,-0.189479,0.299793,2.98106,2,-0.135438,0.336407,2.70794,2,-0.101609,0.389323,2.56489,2,0.204893,0.313127,3.23766,2,0.265154,0.310486,3.0079,2,0.280011,0.350002,2.7445,2,0.270843,0.397754,2.56229,2,0.000167296,-0.21531,3.26506,2,-0.0301426,-0.727302,3.37584,2,-0.0342973,-1.10057,3.42738,2,-0.0301742,-1.17731,3.35648,2,0.126044,-0.211166,3.26675,2,0.142999,-0.723312,3.36526,2,0.1344,-1.11255,3.41651,2,0.13104,-1.17809,3.32583,2,0.0607361,0.320063,3.26659,2,-0.0732881,0.395675,2.52952,2,-0.171332,0.38713,2.5286,2,0.265279,0.387358,2.53455,2,0.344651,0.392291,2.5335,2,
0.0604681,-0.224971,3.3048,2,0.0637428,0.0900694,3.28617,2,0.0557133,0.397854,3.25727,2,0.0723647,0.510064,3.23072,2,-0.0627784,0.284593,3.23101,2,-0.177233,0.311012,2.97904,2,-0.127062,0.384262,2.71052,2,-0.0885658,0.438523,2.56971,2,0.204033,0.312737,3.23726,2,0.302544,0.307369,3.00179,2,0.303003,0.380151,2.72847,2,0.27581,0.442717,2.58852,2,-0.000971366,-0.217384,3.26432,2,-0.0313163,-0.717936,3.37128,2,-0.0280558,-1.10702,3.43264,2,-0.0327716,-1.18151,3.35544,2,0.125081,-0.211864,3.26625,2,0.142689,-0.719638,3.36376,2,0.135733,-1.11243,3.41633,2,0.130739,-1.17846,3.32528,2,0.0603986,0.320745,3.26637,2,-0.0299175,0.421866,2.51287,2,-0.148329,0.451704,2.55171,2,0.248737,0.451573,2.54416,2,0.345127,0.443538,2.54509,2,
0.0605241,-0.219616,3.30207,2,0.0640379,0.0909514,3.28448,2,0.0609304,0.395655,3.25284,2,0.0727807,0.51168,3.22964,2,-0.0639225,0.286375,3.2316,2,-0.172567,0.319996,2.98488,2,-0.117336,0.417357,2.72664,2,-0.0803187,0.48753,2.57266,2,0.203251,0.312825,3.23643,2,0.26183,0.349087,3.01612,2,0.279989,0.42353,2.74504,2,0.282013,0.488582,2.60166,2,-0.00114268,-0.216649,3.26392,2,-0.0316697,-0.717182,3.37104,2,-0.0271976,-1.10898,3.43403,2,-0.025988,-1.17473,3.34792,2,0.124342,-0.209347,3.264,2,0.14265,-0.719315,3.36298,2,0.135319,-1.11247,3.4169,2,0.13119,-1.17552,3.32718,2,0.0625555,0.320176,3.26358,2,-0.0230286,0.469867,2.51341,2,-0.0981982,0.517293,2.55358,2,0.29321,0.521339,2.54028,2,0.349316,0.493401,2.55725,2,
0.0611152,-0.218002,3.30028,2,0.0632511,0.0929378,3.28353,2,0.0601366,0.397904,3.25293,2,0.0717421,0.52749,3.22618,2,-0.0646121,0.287085,3.2307,2,-0.16119,0.356007,2.96944,2,-0.115872,0.458746,2.70833,2,-0.0862551,0.53033,2.58479,2,0.203296,0.31253,3.23619,2,0.303202,0.349164,2.99297,2,0.298489,0.45183,2.72793,2,0.284067,0.534968,2.60364,2,-0.00116112,-0.215312,3.26291,2,-0.0310676,-0.708228,3.36602,2,-0.0279671,-1.10824,3.43416,2,-0.0271508,-1.17524,3.34759,2,0.124685,-0.209544,3.26241,2,0.1425,-0.718756,3.36284,2,0.134975,-1.1121,3.41674,2,0.130935,-1.17572,3.32563,2,0.0615584,0.322483,3.2633,2,-0.02349,0.518939,2.51502,2,-0.150059,0.536644,2.55375,2,0.270194,0.547782,2.56675,2,0.354927,0.535871,2.56125,2,
