




























-0.320566,-0.788401,2.7524,2,-0.316214,-0.495606,2.75817,2,-0.310469,-0.206689,2.75086,2,-0.306715,-0.0582073,2.74926,2,-0.49253,-0.301833,2.74285,2,-0.601284,-0.480978,2.77273,1,-0.477406,-0.584762,2.66708,1,-0.453137,-0.631639,2.68034,1,-0.134027,-0.294412,2.76508,2,-0.017847,-0.446606,2.86144,1,-0.145265,-0.523202,2.73837,1,-0.157316,-0.557981,2.71479,1,-0.3983,-0.780593,2.71419,2,-0.428065,-1.11937,2.73843,2,-0.463687,-1.46188,2.76386,2,-0.433649,-1.5184,2.69345,2,-0.235125,-0.777273,2.72451,2,-0.213635,-1.1569,2.77379,2,-0.182824,-1.50503,2.83834,2,-0.18654,-1.53627,2.7655,2,-0.312158,-0.278452,2.75503,2,-0.411907,-0.693169,2.6442,2,-0.404848,-0.574641,2.62123,2,-0.174104,-0.600236,2.68332,2,-0.200961,-0.500301,2.64187,2,
-0.320081,-0.788234,2.75244,2,-0.316102,-0.495356,2.75813,2,-0.310664,-0.206139,2.75067,2,-0.306704,-0.0581409,2.74911,2,-0.492649,-0.301776,2.74298,2,-0.601287,-0.480871,2.77263,1,-0.499285,-0.616272,2.68045,1,-0.448746,-0.66489,2.67515,1,-0.133972,-0.294317,2.76521,2,-0.0707798,-0.501141,2.81933,2,0.00264026,-0.332191,2.85518,2,-0.0257519,-0.323464,2.84787,1,-0.397815,-0.780438,2.71431,2,-0.427755,-1.11727,2.73762,2,-0.4628,-1.45744,2.7633,2,-0.433,-1.51699,2.69555,2,-0.234629,-0.777085,2.72444,2,-0.213178,-1.15439,2.77291,2,-0.182165,-1.5044,2.8374,2,-0.190887,-1.53786,2.76664,2,-0.312252,-0.278006,2.75489,2,-0.408912,-0.719673,2.64427,2,-0.402439,-0.598636,2.6223,2,-0.0253071,-0.319411,2.85007,2,-0.0136308,-0.328891,2.84267,2,
-0.319942,-0.788288,2.75246,2,-0.316102,-0.495362,2.75814,2,-0.310769,-0.206148,2.75068,2,-0.306672,-0.0582022,2.74868,2,-0.492639,-0.301765,2.74299,2,-0.601077,-0.480286,2.77181,1,-0.500983,-0.617739,2.68014,1,-0.449437,-0.664755,2.67678,1,-0.134079,-0.294056,2.7652,2,-0.0706886,-0.500997,2.81921,2,0.00324979,-0.332086,2.8555,2,-0.0293164,-0.322832,2.85557,1,-0.397657,-0.780537,2.71438,2,-0.427845,-1.11749,2.73768,2,-0.46281,-1.45753,2.76345,2,-0.432122,-1.51852,2.69597,2,-0.234492,-0.777104,2.7244,2,-0.213026,-1.15448,2.77297,2,-0.180708,-1.50167,2.83419,2,-0.199728,-1.54182,2.76982,2,-0.312311,-0.278014,2.7549,2,-0.409247,-0.720254,2.64637,2,-0.403942,-0.599332,2.62433,2,-0.0446913,-0.30222,2.83558,2,-0.0207525,-0.327059,2.83851,2,
-0.319702,-0.788423,2.75257,2,-0.316169,-0.495301,2.75825,2,-0.311653,-0.205525,2.75103,2,-0.306712,-0.0581779,2.74871,2,-0.49264,-0.301727,2.743,2,-0.601126,-0.480094,2.77175,1,-0.504432,-0.622188,2.68387,1,-0.452863,-0.672656,2.67809,1,-0.134122,-0.293904,2.76522,2,-0.0706768,-0.501,2.81921,2,0.0121395,-0.338678,2.86342,2,-0.0148288,-0.332545,2.8675,1,-0.397396,-0.780704,2.71456,2,-0.427801,-1.11877,2.73814,2,-0.462767,-1.45834,2.76352,2,-0.429072,-1.51929,2.69485,2,-0.234271,-0.777203,2.72444,2,-0.212968,-1.15455,2.77302,2,-0.175859,-1.49749,2.82644,2,-0.200807,-1.54095,2.76747,2,-0.312911,-0.27758,2.75517,2,-0.41649,-0.727519,2.64687,2,-0.406778,-0.604821,2.6275,2,-0.0309409,-0.311835,2.85526,2,-0.00583624,-0.339141,2.8525,2,
-0.319608,-0.788479,2.75264,2,-0.316129,-0.495323,2.75829,2,-0.311624,-0.205544,2.75104,2,-0.306793,-0.0581195,2.74872,2,-0.492667,-0.301655,2.74301,2,-0.601472,-0.479404,2.77215,1,-0.508448,-0.624883,2.68632,1,-0.453738,-0.672625,2.67946,1,-0.134174,-0.293732,2.76529,2,-0.0764158,-0.502271,2.81607,2,0.0136268,-0.345136,2.86362,2,-0.00932585,-0.341508,2.87565,1,-0.397287,-0.780778,2.71467,2,-0.427887,-1.1188,2.73816,2,-0.46281,-1.45896,2.76652,2,-0.416132,-1.51948,2.7072,2,-0.234187,-0.777242,2.72447,2,-0.212958,-1.15441,2.77297,2,-0.176144,-1.4987,2.82617,2,-0.201121,-1.54106,2.76789,2,-0.312886,-0.277595,2.75519,2,-0.420631,-0.732358,2.65295,2,-0.417331,-0.610281,2.64257,2,-0.00591242,-0.338536,2.88057,2,0.0072227,-0.355674,2.87067,2,
-0.319358,-0.788713,2.75268,2,-0.316158,-0.495301,2.75829,2,-0.312156,-0.205062,2.7508,2,-0.306693,-0.0578914,2.74818,2,-0.492675,-0.301593,2.74303,2,-0.60157,-0.478839,2.77178,1,-0.507319,-0.62227,2.68504,1,-0.452182,-0.6707,2.67511,1,-0.134185,-0.293568,2.76524,2,-0.0665331,-0.487927,2.82223,2,0.0166798,-0.325358,2.86259,1,0.0443261,-0.271818,2.87976,1,-0.397023,-0.781044,2.71484,2,-0.427902,-1.11858,2.7382,2,-0.462329,-1.45861,2.76692,2,-0.415809,-1.5197,2.70673,2,-0.233918,-0.777465,2.72434,2,-0.212955,-1.15443,2.77296,2,-0.175389,-1.50001,2.8266,2,-0.200043,-1.54105,2.76681,2,-0.313254,-0.277265,2.75503,2,-0.417945,-0.727289,2.64371,2,-0.412455,-0.607286,2.63112,2,0.0475584,-0.269081,2.88466,1,0.0604598,-0.28652,2.87472,1,
-0.319156,-0.78869,2.75264,2,-0.316168,-0.495236,2.7583,2,-0.312364,-0.204881,2.75083,2,-0.30675,-0.0577805,2.74804,2,-0.49272,-0.301546,2.74294,2,-0.601723,-0.478485,2.7717,1,-0.508809,-0.622979,2.68622,1,-0.453542,-0.671532,2.67669,1,-0.134206,-0.293596,2.76516,2,-0.0663669,-0.490404,2.8216,2,0.0155873,-0.327618,2.8621,1,0.0428143,-0.27401,2.87932,1,-0.39682,-0.780991,2.71476,2,-0.42778,-1.11925,2.73824,2,-0.462246,-1.45879,2.76715,2,-0.418017,-1.51882,2.70102,2,-0.233724,-0.777461,2.72432,2,-0.213085,-1.15396,2.77264,2,-0.176026,-1.50118,2.82694,2,-0.200805,-1.54104,2.76563,2,-0.313408,-0.277107,2.75505,2,-0.41907,-0.729153,2.64507,2,-0.41555,-0.610202,2.63876,2,0.0460517,-0.271264,2.88421,1,0.060058,-0.287102,2.8746,1,
-0.318962,-0.788701,2.75253,2,-0.316189,-0.495203,2.75824,2,-0.312593,-0.204815,2.75071,2,-0.307024,-0.0575663,2.74629,2,-0.492646,-0.301448,2.74263,2,-0.602077,-0.478269,2.77143,1,-0.509051,-0.622751,2.68653,1,-0.450805,-0.674992,2.67321,1,-0.13421,-0.293495,2.76518,2,-0.0671422,-0.492001,2.82057,2,0.0146293,-0.329517,2.86161,1,-0.00589325,-0.337438,2.87123,1,-0.396616,-0.781017,2.7146,2,-0.427927,-1.12026,2.73829,2,-0.462393,-1.45942,2.76676,2,-0.422961,-1.51992,2.69844,2,-0.233548,-0.777451,2.72424,2,-0.212552,-1.1548,2.77282,2,-0.174812,-1.50001,2.82275,2,-0.207164,-1.54028,2.77404,2,-0.313583,-0.277041,2.75494,2,-0.410609,-0.734244,2.64289,2,-0.406535,-0.61211,2.62954,2,-0.0024913,-0.334478,2.87614,1,-0.00420031,-0.347654,2.86659,1,
-0.318643,-0.78871,2.75256,2,-0.316198,-0.495174,2.75824,2,-0.312935,-0.204686,2.75057,2,-0.307028,-0.0575678,2.74631,2,-0.492656,-0.30129,2.74266,2,-0.602449,-0.478358,2.77155,1,-0.510287,-0.62347,2.68697,1,-0.452453,-0.670846,2.67351,1,-0.134192,-0.293461,2.76527,2,-0.0679639,-0.494269,2.82053,2,0.0128065,-0.33267,2.86551,2,-0.0215155,-0.319943,2.85525,1,-0.396305,-0.780985,2.71468,2,-0.427734,-1.12034,2.73817,2,-0.461168,-1.458,2.76661,2,-0.426256,-1.51981,2.69708,2,-0.233226,-0.777493,2.72421,2,-0.212411,-1.15461,2.77277,2,-0.174396,-1.49809,2.82238,2,-0.206143,-1.53849,2.77302,2,-0.313818,-0.276932,2.75485,2,-0.418281,-0.727868,2.64581,2,-0.412906,-0.608553,2.63403,2,-0.0180602,-0.317034,2.86015,1,-0.015265,-0.326304,2.85782,1,
-0.318076,-0.788686,2.75201,2,-0.316217,-0.495088,2.75804,2,-0.313337,-0.204548,2.75044,2,-0.307023,-0.057551,2.74619,2,-0.49267,-0.301159,2.74238,2,-0.602767,-0.478138,2.77131,1,-0.510986,-0.623703,2.68722,1,-0.456098,-0.66984,2.6728,1,-0.134202,-0.293399,2.76528,2,-0.0683705,-0.494892,2.81962,2,0.0194093,-0.339579,2.87109,2,0.048574,-0.288471,2.89197,1,-0.395639,-0.780317,2.71403,2,-0.427398,-1.11979,2.7374,2,-0.461323,-1.45858,2.76699,2,-0.426607,-1.5197,2.69692,2,-0.232571,-0.778074,2.72353,2,-0.212336,-1.1545,2.77259,2,-0.17513,-1.49645,2.82246,2,-0.208452,-1.54006,2.77877,2,-0.314111,-0.276804,2.75469,2,-0.424441,-0.729007,2.64663,2,-0.421369,-0.60867,2.63623,2,0.0517925,-0.285681,2.89686,1,0.0542827,-0.295103,2.89451,1,
