


















































-0.384345,-0.787035,2.98381,2,-0.405592,-0.478996,2.99785,2,-0.424585,-0.175312,2.99824,2,-0.413884,-0.00838227,3.02003,2,-0.549876,-0.282147,2.93532,2,-0.568805,-0.208232,2.72828,2,-0.53311,-0.139923,2.5146,2,-0.529612,-0.119013,2.41867,2,-0.248063,-0.234144,2.99863,2,-0.108643,-0.194667,2.88528,2,0.0131803,-0.159551,2.7749,2,0.0846922,-0.102324,2.6504,2,-0.448488,-0.788688,2.93361,2,-0.53105,-1.09478,2.84936,2,-0.550551,-1.50507,2.84864,2,-0.494566,-1.56328,2.77631,2,-0.311135,-0.766809,2.96359,2,-0.242915,-1.07929,2.87985,2,-0.197317,-1.48695,2.89589,2,-0.168164,-1.52165,2.76319,2,-0.420226,-0.250709,3.0006,2,-0.530788,-0.106318,2.38174,2,-0.589543,-0.119819,2.41094,2,0.131866,-0.0922808,2.64401,2,0.00268891,-0.104296,2.5985,2,
-0.378696,-0.770054,2.94367,2,-0.404241,-0.473961,2.98786,2,-0.424558,-0.175043,2.99794,2,-0.413801,-0.00841845,3.01926,2,-0.549801,-0.281974,2.93492,2,-0.570838,-0.206245,2.72449,2,-0.532942,-0.138147,2.50968,2,-0.547642,-0.117125,2.41939,2,-0.247693,-0.233892,2.9984,2,-0.1081,-0.195817,2.88343,2,0.0215108,-0.136807,2.70708,2,0.0806344,-0.103209,2.63928,2,-0.443061,-0.772283,2.89691,2,-0.529652,-1.08825,2.87115,2,-0.546628,-1.51432,2.88486,2,-0.50858,-1.54896,2.77956,2,-0.305337,-0.749543,2.92037,2,-0.24875,-1.07416,2.90429,2,-0.201477,-1.49802,2.92167,2,-0.222995,-1.56624,2.86425,2,-0.420111,-0.250033,2.99961,2,-0.557663,-0.108366,2.38816,2,-0.602329,-0.11346,2.40964,2,0.120936,-0.0955445,2.63047,2,0.0089997,-0.104983,2.59345,2,
-0.380374,-0.746399,2.92266,2,-0.401913,-0.456968,2.97126,2,-0.422904,-0.171592,2.99726,2,-0.413631,-0.00840835,3.01802,2,-0.550886,-0.278128,2.9367,2,-0.579585,-0.208257,2.71744,2,-0.579389,-0.140708,2.49052,2,-0.570851,-0.116467,2.42115,2,-0.247261,-0.234082,2.99735,2,-0.0880546,-0.197726,2.84976,2,0.0215026,-0.137668,2.70197,2,0.0740779,-0.104397,2.62359,2,-0.44585,-0.741338,2.86713,2,-0.506068,-1.13903,2.88474,2,-0.520721,-1.51429,2.85484,2,-0.496025,-1.57036,2.76856,2,-0.306145,-0.732712,2.90719,2,-0.252302,-1.11727,2.91659,2,-0.200831,-1.54051,2.923,2,-0.247114,-1.58662,2.84252,2,-0.417997,-0.243852,2.996,2,-0.560844,-0.104671,2.39007,2,-0.619081,-0.108036,2.40407,2,0.120963,-0.0960019,2.61604,2,0.00799074,-0.104582,2.58363,2,
-0.380424,-0.745554,2.92163,2,-0.401803,-0.456245,2.96991,2,-0.422566,-0.171285,2.997,2,-0.413644,-0.00817439,3.01788,2,-0.55072,-0.277918,2.93659,2,-0.58271,-0.204977,2.73121,2,-0.595017,-0.149691,2.50818,2,-0.586466,-0.116403,2.425,2,-0.247167,-0.234113,2.99689,2,-0.088196,-0.197864,2.84839,2,0.0208102,-0.136549,2.68687,2,0.0651136,-0.105614,2.61069,2,-0.445788,-0.741215,2.86667,2,-0.506002,-1.13888,2.8844,2,-0.521969,-1.51435,2.85497,2,-0.483983,-1.57072,2.77483,2,-0.306422,-0.730405,2.90561,2,-0.252241,-1.11665,2.91613,2,-0.201397,-1.5306,2.9267,2,-0.250344,-1.57393,2.84451,2,-0.417624,-0.243179,2.99513,2,-0.572456,-0.10609,2.39412,2,-0.633766,-0.104433,2.41173,2,0.103932,-0.0981997,2.59923,2,-0.00175219,-0.106502,2.5745,2,
-0.380242,-0.745036,2.92054,2,-0.401482,-0.455734,2.96867,2,-0.422089,-0.17095,2.99688,2,-0.413646,-0.00804969,3.01775,2,-0.550545,-0.277549,2.93653,2,-0.585822,-0.205114,2.73111,2,-0.596163,-0.148581,2.50823,2,-0.595949,-0.116695,2.43229,2,-0.246143,-0.23604,2.99497,2,-0.0982976,-0.197338,2.85134,2,0.0204722,-0.136951,2.67297,2,0.0563642,-0.107587,2.59835,2,-0.445708,-0.741125,2.86642,2,-0.505901,-1.13888,2.88415,2,-0.52341,-1.5139,2.85551,2,-0.478819,-1.56903,2.7771,2,-0.306122,-0.729462,2.90323,2,-0.252315,-1.11616,2.91581,2,-0.200434,-1.53317,2.92721,2,-0.25471,-1.57581,2.84875,2,-0.417127,-0.242607,2.99444,2,-0.598654,-0.107003,2.40153,2,-0.648315,-0.112982,2.41509,2,0.0930015,-0.100422,2.58459,2,-0.0115234,-0.110869,2.56267,2,
-0.380392,-0.745461,2.9201,2,-0.401229,-0.455976,2.96808,2,-0.420942,-0.171004,2.99687,2,-0.41379,-0.008108,3.01826,2,-0.549989,-0.276646,2.93707,2,-0.591457,-0.203993,2.72827,2,-0.602798,-0.146751,2.51355,2,-0.612316,-0.116097,2.4382,2,-0.245014,-0.238432,2.99292,2,-0.100502,-0.197295,2.84457,2,0.0178285,-0.137597,2.66216,2,0.050395,-0.108999,2.58198,2,-0.446,-0.742086,2.86727,2,-0.505769,-1.13917,2.88407,2,-0.525645,-1.5137,2.85436,2,-0.477089,-1.57121,2.78255,2,-0.306336,-0.730358,2.90189,2,-0.25236,-1.11485,2.91547,2,-0.197729,-1.53379,2.9251,2,-0.252717,-1.57677,2.8471,2,-0.416317,-0.242596,2.99394,2,-0.606625,-0.107517,2.40504,2,-0.664981,-0.100761,2.4295,2,0.0849912,-0.101087,2.56853,2,-0.0131001,-0.110128,2.54787,2,
-0.380248,-0.745195,2.91987,2,-0.400948,-0.455804,2.96766,2,-0.42042,-0.170952,2.99684,2,-0.413715,-0.00821441,3.01887,2,-0.549096,-0.274008,2.94281,2,-0.604669,-0.202671,2.72446,2,-0.626296,-0.151241,2.51959,2,-0.62984,-0.116411,2.44688,2,-0.242997,-0.240005,2.99093,2,-0.102291,-0.196083,2.83202,2,0.0121973,-0.137728,2.64742,2,0.0399587,-0.109448,2.57023,2,-0.445793,-0.74162,2.86819,2,-0.505721,-1.13916,2.88401,2,-0.526373,-1.51441,2.85334,2,-0.471975,-1.56891,2.79408,2,-0.305978,-0.730023,2.90103,2,-0.252403,-1.1148,2.91535,2,-0.197195,-1.53439,2.92532,2,-0.250356,-1.57428,2.84972,2,-0.415841,-0.242421,2.99361,2,-0.615851,-0.107219,2.41338,2,-0.680527,-0.110268,2.43453,2,0.0719086,-0.103079,2.55574,2,-0.0177213,-0.110401,2.5343,2,
-0.380163,-0.745856,2.91979,2,-0.400678,-0.456145,2.96744,2,-0.419701,-0.171123,2.99709,2,-0.413687,-0.00817279,3.01881,2,-0.548986,-0.273923,2.94293,2,-0.619194,-0.204473,2.72453,2,-0.636814,-0.151876,2.52563,2,-0.643578,-0.118108,2.45434,2,-0.243046,-0.239872,2.99077,2,-0.105916,-0.196553,2.81387,2,0.00436424,-0.140367,2.63931,2,0.0268531,-0.110718,2.55383,2,-0.445631,-0.743544,2.86962,2,-0.505481,-1.13935,2.88398,2,-0.526325,-1.51334,2.85347,2,-0.474121,-1.56614,2.7959,2,-0.305891,-0.730494,2.9005,2,-0.252189,-1.1144,2.91497,2,-0.1981,-1.53814,2.92692,2,-0.253063,-1.5717,2.85225,2,-0.41535,-0.242537,2.99353,2,-0.642083,-0.107767,2.42546,2,-0.689601,-0.111622,2.44128,2,0.0547446,-0.101973,2.5363,2,-0.0268392,-0.110848,2.52475,2,
-0.379994,-0.746617,2.91976,2,-0.399915,-0.456703,2.96716,2,-0.417618,-0.171445,2.99731,2,-0.413431,-0.00830307,3.01871,2,-0.548931,-0.273755,2.94306,2,-0.622979,-0.204911,2.7345,2,-0.642193,-0.148127,2.52613,2,-0.659945,-0.119589,2.46517,2,-0.2431,-0.240486,2.98598,2,-0.110237,-0.195319,2.79852,2,-0.00487083,-0.14211,2.62494,2,0.0102761,-0.112524,2.53845,2,-0.445427,-0.745145,2.87205,2,-0.505371,-1.1395,2.8841,2,-0.526809,-1.51567,2.85408,2,-0.475167,-1.56563,2.79644,2,-0.305509,-0.731727,2.89873,2,-0.251931,-1.11418,2.91468,2,-0.198329,-1.5383,2.9262,2,-0.2489,-1.5727,2.85188,2,-0.413698,-0.242817,2.99331,2,-0.667888,-0.108987,2.4367,2,-0.706477,-0.120821,2.4641,2,0.0432802,-0.10403,2.5225,2,-0.0404203,-0.115266,2.5075,2,
-0.379267,-0.746918,2.91973,2,-0.398799,-0.457027,2.96712,2,-0.415948,-0.171731,2.99803,2,-0.413243,-0.00824803,3.01928,2,-0.548874,-0.273138,2.94358,2,-0.625683,-0.20223,2.75993,2,-0.672233,-0.15048,2.54845,2,-0.690043,-0.120029,2.47793,2,-0.243104,-0.240472,2.98596,2,-0.112408,-0.195266,2.79332,2,-0.0304966,-0.138581,2.59588,2,-0.00701117,-0.113075,2.52154,2,-0.444599,-0.744869,2.8735,2,-0.505068,-1.13944,2.88425,2,-0.527071,-1.51678,2.85441,2,-0.47602,-1.56461,2.79706,2,-0.303953,-0.732929,2.89708,2,-0.251463,-1.1135,2.91431,2,-0.199254,-1.53931,2.92599,2,-0.247242,-1.57091,2.84955,2,-0.412216,-0.24301,2.99358,2,-0.677143,-0.107509,2.44702,2,-0.738124,-0.0995732,2.47478,2,0.0320171,-0.107197,2.50805,2,-0.0573784,-0.114857,2.49373,2,
-0.378751,-0.747274,2.91982,2,-0.398021,-0.457413,2.96703,2,-0.414929,-0.172082,2.99819,2,-0.413074,-0.00840726,3.01947,2,-0.54871,-0.27249,2.94437,2,-0.633197,-0.202826,2.76399,2,-0.680011,-0.149964,2.55981,2,-0.699063,-0.119542,2.49202,2,-0.243187,-0.240486,2.9859,2,-0.118958,-0.194196,2.77787,2,-0.036487,-0.138412,2.58476,2,-0.0236036,-0.112234,2.50879,2,-0.443637,-0.745416,2.876,2,-0.504532,-1.14097,2.88493,2,-0.526981,-1.51662,2.85474,2,-0.476761,-1.56303,2.79777,2,-0.303262,-0.733412,2.89569,2,-0.250439,-1.11254,2.91355,2,-0.198958,-1.5386,2.92612,2,-0.243532,-1.56902,2.84789,2,-0.411237,-0.243306,2.99354,2,-0.702515,-0.107491,2.46088,2,-0.750466,-0.114703,2.49367,2,0.00674213,-0.105682,2.48862,2,-0.0670751,-0.113794,2.47575,2,
-0.377907,-0.747593,2.9196,2,-0.397366,-0.457622,2.96681,2,-0.414521,-0.172167,2.99827,2,-0.412966,-0.00856243,3.01943,2,-0.548616,-0.2712,2.94592,2,-0.63708,-0.196751,2.77846,2,-0.705789,-0.147635,2.57661,2,-0.729504,-0.115855,2.50926,2,-0.243318,-0.240525,2.98579,2,-0.13025,-0.192486,2.77123,2,-0.0977154,-0.136993,2.55961,2,-0.0446469,-0.112336,2.49358,2,-0.442829,-0.745449,2.87722,2,-0.504169,-1.14112,2.88502,2,-0.527744,-1.51625,2.85522,2,-0.483388,-1.56249,2.79312,2,-0.301785,-0.734113,2.89312,2,-0.249792,-1.11236,2.91311,2,-0.198817,-1.5383,2.9251,2,-0.248868,-1.56536,2.84977,2,-0.410758,-0.243379,2.99348,2,-0.734404,-0.106192,2.48106,2,-0.782503,-0.102719,2.50938,2,-0.0122794,-0.103933,2.47345,2,-0.0905039,-0.113489,2.46436,2,
-0.377474,-0.7475,2.91929,2,-0.394172,-0.457889,2.96685,2,-0.405591,-0.173355,3.00076,2,-0.412942,-0.00878782,3.01951,2,-0.54704,-0.257243,2.96802,2,-0.649518,-0.200276,2.79165,2,-0.712864,-0.143092,2.58844,2,-0.740608,-0.113105,2.52506,2,-0.242872,-0.243721,2.97974,2,-0.362798,-0.183781,2.76237,2,-0.246612,-0.128769,2.54642,2,-0.17937,-0.113855,2.48964,2,-0.442379,-0.744868,2.87826,2,-0.503787,-1.14063,2.88512,2,-0.527811,-1.51613,2.85516,2,-0.480285,-1.56374,2.79564,2,-0.301009,-0.734137,2.8904,2,-0.248874,-1.10977,2.91133,2,-0.198676,-1.53897,2.92457,2,-0.252737,-1.56538,2.85143,2,-0.403496,-0.244145,2.99489,2,-0.753547,-0.101308,2.49869,2,-0.791727,-0.116213,2.52621,2,-0.112405,-0.113267,2.46468,2,-0.149003,-0.10771,2.46146,2,
-0.37666,-0.747216,2.91908,2,-0.391942,-0.458505,2.96718,2,-0.402461,-0.175328,3.00221,2,-0.412353,-0.0101795,3.01955,2,-0.546876,-0.255232,2.97072,2,-0.654799,-0.199189,2.79517,2,-0.72977,-0.138155,2.60731,2,-0.75996,-0.106156,2.54342,2,-0.2434,-0.24361,2.9801,2,-0.353968,-0.17683,2.75677,1,-0.238581,-0.125216,2.53681,2,-0.157176,-0.112271,2.47754,2,-0.441361,-0.744138,2.88006,2,-0.502155,-1.13944,2.88568,2,-0.527469,-1.51552,2.85687,2,-0.479816,-1.56338,2.79435,2,-0.299985,-0.733673,2.88837,2,-0.247946,-1.11024,2.91112,2,-0.198228,-1.53882,2.9246,2,-0.248451,-1.57074,2.85094,2,-0.40047,-0.2457,2.99596,2,-0.771314,-0.0933707,2.51447,2,-0.807017,-0.111277,2.54836,2,-0.101856,-0.106617,2.44792,2,-0.106423,-0.0869943,2.4628,2,
