

















0.0299433,-0.399886,2.58597,2,0.00836073,-0.0819399,2.58041,2,-0.0127071,0.228196,2.5608,2,-0.0175492,0.377708,2.52863,2,-0.180614,0.115441,2.57051,2,-0.212332,-0.170484,2.60097,1,-0.195034,-0.403086,2.53548,1,-0.173125,-0.447255,2.52281,1,0.159304,0.124063,2.55685,2,0.232656,-0.13843,2.58534,1,0.226274,-0.365135,2.49672,1,0.207784,-0.421987,2.48386,1,-0.0480599,-0.396058,2.5556,2,-0.0557208,-0.800042,2.59753,2,-0.0719524,-1.16113,2.66842,2,-0.0875854,-1.23242,2.55859,2,0.107098,-0.392199,2.54188,2,0.141577,-0.788558,2.60731,2,0.141789,-1.14717,2.69585,2,0.19519,-1.21484,2.60938,2,-0.00750996,0.151731,2.56818,2,-0.152442,-0.518693,2.50621,2,-0.131315,-0.441652,2.49353,2,0.206234,-0.490765,2.46546,2,0.24217,-0.423779,2.45281,2,
0.0299339,-0.399853,2.58588,2,0.00835229,-0.0819385,2.58038,2,-0.0127165,0.228186,2.5608,2,-0.0175936,0.377599,2.52862,2,-0.180627,0.115345,2.5704,2,-0.212318,-0.170384,2.60107,1,-0.195418,-0.403009,2.53553,1,-0.172898,-0.446262,2.52167,1,0.159322,0.124051,2.55685,2,0.232665,-0.13867,2.5852,1,0.226227,-0.36543,2.49672,1,0.20836,-0.421691,2.48456,1,-0.0480737,-0.39603,2.55543,2,-0.0558259,-0.799999,2.59785,2,-0.0706002,-1.1636,2.66988,2,-0.0856873,-1.22184,2.56135,2,0.107092,-0.392169,2.54185,2,0.141676,-0.789052,2.60731,2,0.141647,-1.14942,2.69718,2,0.191995,-1.2151,2.61094,2,-0.00751759,0.151724,2.56817,2,-0.154814,-0.518702,2.50584,2,-0.132589,-0.446389,2.49204,2,0.205852,-0.495743,2.47305,2,0.246083,-0.412494,2.46458,2,
0.029909,-0.399981,2.58584,2,0.00834361,-0.0820058,2.58033,2,-0.0127135,0.228155,2.56072,2,-0.0176178,0.377621,2.52863,2,-0.180635,0.115344,2.57041,2,-0.212339,-0.170392,2.60107,1,-0.195367,-0.403036,2.5355,1,-0.173025,-0.447339,2.52097,1,0.159353,0.124044,2.55694,2,0.232665,-0.138922,2.58506,1,0.226038,-0.365834,2.49696,1,0.207995,-0.421954,2.48516,1,-0.0480989,-0.396153,2.55539,2,-0.0557433,-0.799975,2.59773,2,-0.0679368,-1.16276,2.67096,2,-0.0854333,-1.21674,2.57102,2,0.107068,-0.392296,2.5418,2,0.141748,-0.789239,2.60731,2,0.142164,-1.15048,2.69665,2,0.189887,-1.2146,2.61236,2,-0.00751753,0.151685,2.5681,2,-0.153266,-0.518207,2.5031,2,-0.131545,-0.442804,2.49251,2,0.204757,-0.495509,2.46891,2,0.24221,-0.424098,2.45481,2,
0.0299818,-0.400231,2.58602,2,0.00833706,-0.082052,2.58043,2,-0.0127765,0.228217,2.56083,2,-0.0176533,0.377661,2.52873,2,-0.180829,0.115439,2.57078,2,-0.212426,-0.170007,2.60107,1,-0.195432,-0.402639,2.53566,1,-0.172967,-0.4476,2.52434,1,0.159351,0.123997,2.55703,2,0.23261,-0.138714,2.58523,1,0.226055,-0.365644,2.49733,1,0.208911,-0.421593,2.48712,1,-0.0480422,-0.396319,2.55547,2,-0.0557149,-0.799911,2.59782,2,-0.0673044,-1.16575,2.6729,2,-0.0849339,-1.21705,2.57002,2,0.107156,-0.392644,2.5421,2,0.141774,-0.789182,2.60732,2,0.142183,-1.15054,2.69663,2,0.187493,-1.2116,2.61095,2,-0.00756126,0.151715,2.5682,2,-0.158974,-0.518322,2.50839,2,-0.130766,-0.447725,2.495,2,0.207743,-0.490766,2.46724,2,0.247475,-0.413656,2.469,2,
0.0300566,-0.400341,2.58608,2,0.00837662,-0.0820882,2.58046,2,-0.0127585,0.228217,2.56084,2,-0.0176963,0.377686,2.52878,2,-0.180808,0.115435,2.57085,2,-0.212428,-0.169963,2.60107,1,-0.195549,-0.402636,2.53596,1,-0.172898,-0.447092,2.52292,1,0.159354,0.123962,2.5571,2,0.232585,-0.138755,2.58524,1,0.226061,-0.365734,2.49759,1,0.2085,-0.422732,2.48492,1,-0.0479725,-0.396418,2.55544,2,-0.0557067,-0.7999,2.59788,2,-0.0672967,-1.16503,2.67188,2,-0.0841925,-1.21851,2.56704,2,0.107261,-0.392802,2.54231,2,0.14177,-0.789344,2.60732,2,0.142354,-1.1494,2.69621,2,0.186515,-1.20888,2.60668,2,-0.00754039,0.15171,2.56821,2,-0.154926,-0.519084,2.50769,2,-0.130608,-0.43978,2.49554,2,0.207601,-0.490446,2.46563,2,0.244085,-0.418119,2.46044,2,
0.0301643,-0.400115,2.58593,2,0.00842487,-0.0820788,2.58037,2,-0.0127146,0.228067,2.56071,2,-0.0176984,0.37758,2.52882,2,-0.180778,0.115409,2.57084,2,-0.212409,-0.169958,2.60107,1,-0.196198,-0.402756,2.5366,1,-0.172578,-0.447316,2.52342,1,0.159344,0.123973,2.55716,2,0.232464,-0.138218,2.58525,1,0.227383,-0.365275,2.49794,1,0.208415,-0.421547,2.48482,1,-0.0478788,-0.396242,2.55532,2,-0.0556749,-0.799826,2.59786,2,-0.0673516,-1.16209,2.67413,2,-0.0837632,-1.21314,2.56683,2,0.10738,-0.392514,2.54211,2,0.141794,-0.789441,2.60732,2,0.142592,-1.14937,2.69685,2,0.184865,-1.20839,2.62255,2,-0.00749755,0.151614,2.56811,2,-0.153591,-0.519302,2.50839,2,-0.131074,-0.442682,2.49471,2,0.206597,-0.491607,2.4697,2,0.245746,-0.416814,2.46252,2,
0.0302476,-0.399235,2.58566,2,0.00839862,-0.0819299,2.5803,2,-0.0127773,0.228023,2.56071,2,-0.0177153,0.377585,2.52881,2,-0.180751,0.115274,2.57069,2,-0.21241,-0.169959,2.60106,1,-0.1962,-0.402725,2.5367,1,-0.172693,-0.447115,2.52224,1,0.15935,0.123979,2.55721,2,0.232437,-0.138226,2.58517,1,0.227329,-0.365262,2.49796,1,0.208321,-0.422009,2.48466,1,-0.0478012,-0.395481,2.55497,2,-0.0562092,-0.795666,2.59663,2,-0.0672401,-1.16209,2.67383,2,-0.0860007,-1.21433,2.56471,2,0.107465,-0.391503,2.54193,2,0.141669,-0.790919,2.60764,2,0.143095,-1.15093,2.69666,2,0.183991,-1.20916,2.62162,2,-0.00753325,0.151608,2.56809,2,-0.153398,-0.51866,2.50279,2,-0.12921,-0.439336,2.49532,2,0.205086,-0.495336,2.46679,2,0.243555,-0.416868,2.45854,2,
0.0304444,-0.398202,2.58524,2,0.00843809,-0.0816765,2.58008,2,-0.0127971,0.22798,2.5606,2,-0.0177664,0.377574,2.52873,2,-0.180865,0.115265,2.57076,2,-0.212445,-0.169941,2.60104,1,-0.196064,-0.402642,2.53658,1,-0.172872,-0.447709,2.52279,1,0.159347,0.123969,2.55724,2,0.232362,-0.138529,2.58501,1,0.227328,-0.36555,2.49786,1,0.207847,-0.420964,2.48413,1,-0.0475967,-0.394404,2.55445,2,-0.0563605,-0.79522,2.59652,2,-0.0683929,-1.16238,2.67014,2,-0.0854762,-1.21564,2.56397,2,0.107646,-0.390534,2.54162,2,0.141725,-0.791058,2.6076,2,0.14304,-1.14704,2.69531,2,0.182774,-1.20777,2.61176,2,-0.00754311,0.15161,2.56798,2,-0.155151,-0.520413,2.5071,2,-0.130159,-0.442245,2.49452,2,0.207506,-0.490188,2.46434,2,0.241554,-0.446277,2.44512,2,
0.0304917,-0.398193,2.5852,2,0.00844242,-0.0816731,2.58005,2,-0.0128166,0.227967,2.56059,2,-0.0178122,0.37754,2.52859,2,-0.180915,0.115266,2.57082,2,-0.212427,-0.169929,2.60103,1,-0.196074,-0.4026,2.53659,1,-0.172857,-0.446108,2.52206,1,0.159354,0.123991,2.55722,2,0.232341,-0.13834,2.58502,1,0.227095,-0.365309,2.49783,1,0.20851,-0.42139,2.48439,1,-0.0475424,-0.394404,2.55439,2,-0.0563122,-0.795518,2.59658,2,-0.069063,-1.16525,2.67115,2,-0.0847577,-1.21816,2.56211,2,0.10769,-0.39052,2.5416,2,0.141727,-0.791032,2.60758,2,0.142933,-1.14716,2.69521,2,0.183158,-1.2078,2.61212,2,-0.00755116,0.151604,2.56796,2,-0.151111,-0.518087,2.50016,2,-0.129794,-0.440034,2.49624,2,0.205365,-0.496019,2.4702,2,0.246866,-0.416744,2.46491,2,
0.0303872,-0.398224,2.58511,2,0.00842524,-0.0816893,2.57997,2,-0.012778,0.227914,2.5605,2,-0.0178394,0.377539,2.52857,2,-0.18086,0.115233,2.57069,2,-0.212422,-0.169931,2.60094,1,-0.196079,-0.402578,2.53651,1,-0.173613,-0.446829,2.522,1,0.159394,0.123979,2.55709,2,0.232338,-0.138338,2.58496,1,0.227075,-0.365275,2.49776,1,0.209023,-0.421201,2.48451,1,-0.0476797,-0.394582,2.55422,2,-0.0562669,-0.795655,2.59662,2,-0.0688898,-1.16517,2.67122,2,-0.0845807,-1.21788,2.56144,2,0.10757,-0.390465,2.54157,2,0.141751,-0.791111,2.60756,2,0.142529,-1.14706,2.69546,2,0.18379,-1.20843,2.6129,2,-0.0075306,0.151564,2.56787,2,-0.155065,-0.520189,2.50603,2,-0.131131,-0.442065,2.49386,2,0.20543,-0.496154,2.47086,2,0.247147,-0.415173,2.4652,2,
